ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2019-03-01,4.551146934049785,2.3344161841526225,6.124574407142847,4.551146934049785,4.551146934049785,-0.09762994764279669,-0.09762994764279669,-0.09762994764279669,-0.06002625528985309,-0.06002625528985309,-0.06002625528985309,0.0376036923529436,0.0376036923529436,0.0376036923529436,0.0,0.0,0.0,4.277958626324881
2019-04-01,4.562507769527048,2.7798946447908213,6.510204956467461,4.562507769527048,4.562507769527048,0.015820021156480336,0.015820021156480336,0.015820021156480336,0.026830865538329002,0.026830865538329002,0.026830865538329002,0.011010844381848663,0.011010844381848663,0.011010844381848663,0.0,0.0,0.0,4.68492380200881
2019-05-01,4.573502126440529,3.152000167846212,6.856380665736615,4.573502126440529,4.573502126440529,0.1090050666237525,0.1090050666237525,0.1090050666237525,0.07669778299542161,0.07669778299542161,0.07669778299542161,-0.03230728362833089,-0.03230728362833089,-0.03230728362833089,0.0,0.0,0.0,4.924279600063364
2019-06-01,4.584862961832093,2.438211870168755,6.096499923005481,4.584862961832093,4.584862961832093,-0.03851240999961434,-0.03851240999961434,-0.03851240999961434,-0.07621437117085306,-0.07621437117085306,-0.07621437117085306,-0.03770196117123871,-0.03770196117123871,-0.03770196117123871,0.0,0.0,0.0,4.235430514291526
2019-07-01,4.595857318662639,2.6515613793418047,6.35542276725491,4.595857318662639,4.595857318662639,0.004575210000135726,0.004575210000135726,0.004575210000135726,-0.025450626214767916,-0.025450626214767916,-0.025450626214767916,-0.030025836214903637,-0.030025836214903637,-0.030025836214903637,0.0,0.0,0.0,4.478889871908951
2019-08-01,4.6072181540542045,2.448045220246767,6.316023704475281,4.6072181540542045,4.6072181540542045,-0.07302230152422123,-0.07302230152422123,-0.07302230152422123,-0.0397070617710319,-0.0397070617710319,-0.0397070617710319,0.03331523975318933,0.03331523975318933,0.03331523975318933,0.0,0.0,0.0,4.424279058218555
2019-09-01,4.618578989445768,2.5428881663394116,6.360857502045171,4.618578989445768,4.618578989445768,-0.052574742357265794,-0.052574742357265794,-0.052574742357265794,-0.04341401143581446,-0.04341401143581446,-0.04341401143581446,0.009160730921451338,0.009160730921451338,0.009160730921451338,0.0,0.0,0.0,4.418067948380758
2019-10-01,4.629573346276318,2.76326940680867,6.5392081790603385,4.629573346276318,4.629573346276318,-0.024938904833172286,-0.024938904833172286,-0.024938904833172286,0.0009565935654293478,0.0009565935654293478,0.0009565935654293478,0.025895498398601634,0.025895498398601634,0.025895498398601634,0.0,0.0,0.0,4.634001966350049
2019-11-01,4.640934181679844,3.198113028049372,6.7947964186737275,4.640934181679844,4.640934181679844,0.05068003489965921,0.05068003489965921,0.05068003489965921,0.06312984967674685,0.06312984967674685,0.06312984967674685,0.012449814777087634,0.012449814777087634,0.012449814777087634,0.0,0.0,0.0,4.933915658928969
2019-12-01,4.651928538521966,3.4060197722853753,7.325110590200134,4.651928538521966,4.651928538521966,0.12768916509986095,0.12768916509986095,0.12768916509986095,0.16500906231866816,0.16500906231866816,0.16500906231866816,0.03731989721880719,0.03731989721880719,0.03731989721880719,0.0,0.0,0.0,5.419538904636928
2020-01-01,4.663289373925493,3.102101693074822,6.777907015517784,4.663289373925493,4.663289373925493,0.10146899483306633,0.10146899483306633,0.10146899483306633,0.07821680468693296,0.07821680468693296,0.07821680468693296,-0.023252190146133375,-0.023252190146133375,-0.023252190146133375,0.0,0.0,0.0,5.028036968084473
2020-02-01,4.67465020932902,3.1215091270792126,6.881553657664371,4.67465020932902,4.67465020932902,0.10900506662415743,0.10900506662415743,0.10900506662415743,0.0860497505492761,0.0860497505492761,0.0860497505492761,-0.022955316074881323,-0.022955316074881323,-0.022955316074881323,0.0,0.0,0.0,5.076902693746903
2020-03-01,4.685278087609738,3.453737031116658,7.111686267235283,4.685278087609738,4.685278087609738,0.10146899483310365,0.10146899483310365,0.10146899483310365,0.13140403754915977,0.13140403754915977,0.13140403754915977,0.029935042716056147,0.029935042716056147,0.029935042716056147,0.0,0.0,0.0,5.300942545362265
2020-04-01,4.6966389230058265,3.5226033903556986,7.319921477519195,4.6966389230058265,4.6966389230058265,0.1090050666239506,0.1090050666239506,0.1090050666239506,0.1285371036115879,0.1285371036115879,0.1285371036115879,0.019532036987637315,0.019532036987637315,0.019532036987637315,0.0,0.0,0.0,5.300331286878443
2020-05-01,4.70763327984075,2.8142378391852096,6.654211183942621,4.70763327984075,4.70763327984075,0.015820021156612688,0.015820021156612688,0.015820021156612688,-0.01599488111711387,-0.01599488111711387,-0.01599488111711387,-0.03181490227372656,-0.03181490227372656,-0.03181490227372656,0.0,0.0,0.0,4.632335245186728
2020-06-01,4.718994115236838,2.609969666156215,6.500357608524685,4.718994115236838,4.718994115236838,0.004575209999971389,0.004575209999971389,0.004575209999971389,-0.030565031125301564,-0.030565031125301564,-0.030565031125301564,-0.035140241125272954,-0.035140241125272954,-0.035140241125272954,0.0,0.0,0.0,4.574757913224509
2020-07-01,4.729988472071763,2.3567111790553863,6.232365460408591,4.729988472071763,4.729988472071763,-0.038512410000152465,-0.038512410000152465,-0.038512410000152465,-0.07732652341480908,-0.07732652341480908,-0.07732652341480908,-0.03881411341465662,-0.03881411341465662,-0.03881411341465662,0.0,0.0,0.0,4.364234907734328
2020-08-01,4.74134930746785,2.6350543941302855,6.0031602281210175,4.74134930746785,4.74134930746785,-0.12256018625592505,-0.12256018625592505,-0.12256018625592505,-0.09188013478729334,-0.09188013478729334,-0.09188013478729334,0.030680051468631706,0.030680051468631706,0.030680051468631706,0.0,0.0,0.0,4.305713494024064
2020-09-01,4.752710142567819,2.8525233691779044,6.51294123689511,4.752710142567819,4.752710142567819,-0.024938904833002845,-0.024938904833002845,-0.024938904833002845,-0.01053179854312853,-0.01053179854312853,-0.01053179854312853,0.014407106289874322,0.014407106289874322,0.014407106289874322,0.0,0.0,0.0,4.702655556812411
2020-10-01,4.763704499116177,2.846725265100629,6.56053060510126,4.763704499116177,4.763704499116177,-0.05257474235712198,-0.05257474235712198,-0.05257474235712198,-0.02185098591793621,-0.02185098591793621,-0.02185098591793621,0.03072375643918577,0.03072375643918577,0.03072375643918577,0.0,0.0,0.0,4.659612859188781
